id,question_id,question_field,option_order,option_name,option_label,option_label_es,option_text,option_text_es,option_value,option_datatype,option_textdata_size,option_textdata_type,option_label_link,option_help_bubble,option_help_bubble_es,option_help_parenting,option_help_parenting_es,option_help_legal,option_help_legal_es,option_help_code,option_help_code_es,option_label_pt,option_text_pt,option_show_label
16986,3425,dup_NationalOrigin,101,Jordan,Jordan,,,,Jordan,,0,,,,,,,,,,,,,0
16987,3425,dup_NationalOrigin,102,Kazakhstan,Kazakhstan,,,,Kazakhstan,,0,,,,,,,,,,,,,0
16988,3425,dup_NationalOrigin,103,Kenya,Kenya,,,,Kenya,,0,,,,,,,,,,,,,0
16989,3425,dup_NationalOrigin,104,Kiribati,Kiribati,,,,Kiribati,,0,,,,,,,,,,,,,0
16990,3425,dup_NationalOrigin,105,KoreaDemRep,"Korea, Dem. Rep.",,,,KoreaDemRep,,0,,,,,,,,,,,,,0
16991,3425,dup_NationalOrigin,106,KoreaRep,"Korea, Rep.",,,,KoreaRep,,0,,,,,,,,,,,,,0
16992,3425,dup_NationalOrigin,107,Kuwait,Kuwait,,,,Kuwait,,0,,,,,,,,,,,,,0
16993,3425,dup_NationalOrigin,108,KyrgyzRepublic,Kyrgyz Republic,,,,KyrgyzRepublic,,0,,,,,,,,,,,,,0
16994,3425,dup_NationalOrigin,109,LaoPDR,Lao PDR,,,,LaoPDR,,0,,,,,,,,,,,,,0
16995,3425,dup_NationalOrigin,110,Latvia,Latvia,,,,Latvia,,0,,,,,,,,,,,,,0
16996,3425,dup_NationalOrigin,111,Lebanon,Lebanon,,,,Lebanon,,0,,,,,,,,,,,,,0
16997,3425,dup_NationalOrigin,112,Lesotho,Lesotho,,,,Lesotho,,0,,,,,,,,,,,,,0
16998,3425,dup_NationalOrigin,113,Liberia,Liberia,,,,Liberia,,0,,,,,,,,,,,,,0
16999,3425,dup_NationalOrigin,114,Libya,Libya,,,,Libya,,0,,,,,,,,,,,,,0
17000,3425,dup_NationalOrigin,115,Liechtenstein,Liechtenstein,,,,Liechtenstein,,0,,,,,,,,,,,,,0
17001,3425,dup_NationalOrigin,116,Lithuania,Lithuania,,,,Lithuania,,0,,,,,,,,,,,,,0
17002,3425,dup_NationalOrigin,117,Luxembourg,Luxembourg,,,,Luxembourg,,0,,,,,,,,,,,,,0
17003,3425,dup_NationalOrigin,118,Macao,Macao,,,,Macao,,0,,,,,,,,,,,,,0
17004,3425,dup_NationalOrigin,119,MacedoniaFYR,"Macedonia, FYR",,,,MacedoniaFYR,,0,,,,,,,,,,,,,0
17005,3425,dup_NationalOrigin,120,Madagascar,Madagascar,,,,Madagascar,,0,,,,,,,,,,,,,0
17006,3425,dup_NationalOrigin,121,Malawi,Malawi,,,,Malawi,,0,,,,,,,,,,,,,0
17007,3425,dup_NationalOrigin,122,Malaysia,Malaysia,,,,Malaysia,,0,,,,,,,,,,,,,0
17008,3425,dup_NationalOrigin,123,Maldives,Maldives,,,,Maldives,,0,,,,,,,,,,,,,0
17009,3425,dup_NationalOrigin,124,Mali,Mali,,,,Mali,,0,,,,,,,,,,,,,0
17010,3425,dup_NationalOrigin,125,Malta,Malta,,,,Malta,,0,,,,,,,,,,,,,0
17011,3425,dup_NationalOrigin,126,MarshallIslands,Marshall Islands,,,,MarshallIslands,,0,,,,,,,,,,,,,0
17012,3425,dup_NationalOrigin,127,Martinique,Martinique,,,,Martinique,,0,,,,,,,,,,,,,0
17013,3425,dup_NationalOrigin,128,Mauritania,Mauritania,,,,Mauritania,,0,,,,,,,,,,,,,0
17014,3425,dup_NationalOrigin,129,Mauritius,Mauritius,,,,Mauritius,,0,,,,,,,,,,,,,0
17015,3425,dup_NationalOrigin,130,Mayotte,Mayotte,,,,Mayotte,,0,,,,,,,,,,,,,0
17016,3425,dup_NationalOrigin,131,Mexico,Mexico,,,,Mexico,,0,,,,,,,,,,,,,0
17017,3425,dup_NationalOrigin,132,MicronesiaFedSts,"Micronesia, Fed. Sts.",,,,MicronesiaFedSts,,0,,,,,,,,,,,,,0
17018,3425,dup_NationalOrigin,135,Mongolia,Mongolia,,,,Mongolia,,0,,,,,,,,,,,,,0
17019,3425,dup_NationalOrigin,136,Morocco,Morocco,,,,Morocco,,0,,,,,,,,,,,,,0
17020,3425,dup_NationalOrigin,137,Mozambique,Mozambique,,,,Mozambique,,0,,,,,,,,,,,,,0
17021,3425,dup_NationalOrigin,138,Myanmar,Myanmar,,,,Myanmar,,0,,,,,,,,,,,,,0
17022,3425,dup_NationalOrigin,139,Namibia,Namibia,,,,Namibia,,0,,,,,,,,,,,,,0
17023,3425,dup_NationalOrigin,141,Nepal,Nepal,,,,Nepal,,0,,,,,,,,,,,,,0
17024,3425,dup_NationalOrigin,142,Netherlands,Netherlands,,,,Netherlands,,0,,,,,,,,,,,,,0
17025,3425,dup_NationalOrigin,143,NetherlandsAntilles,Netherlands Antilles,,,,NetherlandsAntilles,,0,,,,,,,,,,,,,0
17026,3425,dup_NationalOrigin,144,NewCaledonia,New Caledonia,,,,NewCaledonia,,0,,,,,,,,,,,,,0
17027,3425,dup_NationalOrigin,145,NewZealand,New Zealand,,,,NewZealand,,0,,,,,,,,,,,,,0
17028,3425,dup_NationalOrigin,146,Nicaragua,Nicaragua,,,,Nicaragua,,0,,,,,,,,,,,,,0
17029,3425,dup_NationalOrigin,147,Niger,Niger,,,,Niger,,0,,,,,,,,,,,,,0
17030,3425,dup_NationalOrigin,148,Nigeria,Nigeria,,,,Nigeria,,0,,,,,,,,,,,,,0
17031,3425,dup_NationalOrigin,149,NorthernMarianaIslands,Northern Mariana Islands,,,,NorthernMarianaIslands,,0,,,,,,,,,,,,,0
17032,3425,dup_NationalOrigin,150,Norway,Norway,,,,Norway,,0,,,,,,,,,,,,,0
17033,3425,dup_NationalOrigin,151,Oman,Oman,,,,Oman,,0,,,,,,,,,,,,,0
17034,3425,dup_NationalOrigin,152,Pakistan,Pakistan,,,,Pakistan,,0,,,,,,,,,,,,,0
17035,3425,dup_NationalOrigin,153,Palau,Palau,,,,Palau,,0,,,,,,,,,,,,,0
17036,3425,dup_NationalOrigin,154,Panama,Panama,,,,Panama,,0,,,,,,,,,,,,,0
17037,3425,dup_NationalOrigin,155,PapuaNewGuinea,Papua New Guinea,,,,PapuaNewGuinea,,0,,,,,,,,,,,,,0
17038,3425,dup_NationalOrigin,156,Paraguay,Paraguay,,,,Paraguay,,0,,,,,,,,,,,,,0
17039,3425,dup_NationalOrigin,157,Peru,Peru,,,,Peru,,0,,,,,,,,,,,,,0
17040,3425,dup_NationalOrigin,158,Philippines,Philippines,,,,Philippines,,0,,,,,,,,,,,,,0
17041,3425,dup_NationalOrigin,159,Poland,Poland,,,,Poland,,0,,,,,,,,,,,,,0
17042,3425,dup_NationalOrigin,160,Portugal,Portugal,,,,Portugal,,0,,,,,,,,,,,,,0
17043,3425,dup_NationalOrigin,161,PuertoRico,Puerto Rico,,,,PuertoRico,,0,,,,,,,,,,,,,0
17044,3425,dup_NationalOrigin,162,Qatar,Qatar,,,,Qatar,,0,,,,,,,,,,,,,0
17045,3425,dup_NationalOrigin,163,Reunion,Reunion,,,,Reunion,,0,,,,,,,,,,,,,0
17046,3425,dup_NationalOrigin,164,Romania,Romania,,,,Romania,,0,,,,,,,,,,,,,0
17047,3425,dup_NationalOrigin,165,RussianFederation,Russian Federation,,,,RussianFederation,,0,,,,,,,,,,,,,0
17048,3425,dup_NationalOrigin,166,Rwanda,Rwanda,,,,Rwanda,,0,,,,,,,,,,,,,0
17049,3425,dup_NationalOrigin,167,Samoa,Samoa,,,,Samoa,,0,,,,,,,,,,,,,0
17050,3425,dup_NationalOrigin,168,SaoTomeandPrincipe,Sao Tome and Principe,,,,SaoTomeandPrincipe,,0,,,,,,,,,,,,,0
17051,3425,dup_NationalOrigin,169,SaudiArabia,Saudi Arabia,,,,SaudiArabia,,0,,,,,,,,,,,,,0
17052,3425,dup_NationalOrigin,170,Senegal,Senegal,,,,Senegal,,0,,,,,,,,,,,,,0
17053,3425,dup_NationalOrigin,171,Seychelles,Seychelles,,,,Seychelles,,0,,,,,,,,,,,,,0
17054,3425,dup_NationalOrigin,172,SierraLeone,Sierra Leone,,,,SierraLeone,,0,,,,,,,,,,,,,0
17055,3425,dup_NationalOrigin,173,Singapore,Singapore,,,,Singapore,,0,,,,,,,,,,,,,0
17056,3425,dup_NationalOrigin,179,Spain,Spain,,,,Spain,,0,,,,,,,,,,,,,0
17057,3425,dup_NationalOrigin,180,SriLanka,Sri Lanka,,,,SriLanka,,0,,,,,,,,,,,,,0
17058,3425,dup_NationalOrigin,181,StKittsandNevis,St. Kitts and Nevis,,,,StKittsandNevis,,0,,,,,,,,,,,,,0
17059,3425,dup_NationalOrigin,182,StLucia,St. Lucia,,,,StLucia,,0,,,,,,,,,,,,,0
17060,3425,dup_NationalOrigin,183,StVincentandtheGrenadines,St. Vincent and the Grenadines,,,,StVincentandtheGrenadines,,0,,,,,,,,,,,,,0
17061,3425,dup_NationalOrigin,184,Sudan,Sudan,,,,Sudan,,0,,,,,,,,,,,,,0
17062,3425,dup_NationalOrigin,185,Suriname,Suriname,,,,Suriname,,0,,,,,,,,,,,,,0
17063,3425,dup_NationalOrigin,186,Swaziland,Swaziland,,,,Swaziland,,0,,,,,,,,,,,,,0
17064,3425,dup_NationalOrigin,187,Sweden,Sweden,,,,Sweden,,0,,,,,,,,,,,,,0
17065,3425,dup_NationalOrigin,188,Switzerland,Switzerland,,,,Switzerland,,0,,,,,,,,,,,,,0
17066,3425,dup_NationalOrigin,189,SyrianArabRepublic,Syrian Arab Republic,,,,SyrianArabRepublic,,0,,,,,,,,,,,,,0
17067,3425,dup_NationalOrigin,190,Tajikistan,Tajikistan,,,,Tajikistan,,0,,,,,,,,,,,,,0
17068,3425,dup_NationalOrigin,191,Tanzania,Tanzania,,,,Tanzania,,0,,,,,,,,,,,,,0
17069,3425,dup_NationalOrigin,192,Thailand,Thailand,,,,Thailand,,0,,,,,,,,,,,,,0
17070,3425,dup_NationalOrigin,193,Togo,Togo,,,,Togo,,0,,,,,,,,,,,,,0
17071,3425,dup_NationalOrigin,194,Tonga,Tonga,,,,Tonga,,0,,,,,,,,,,,,,0
17072,3425,dup_NationalOrigin,198,Turkmenistan,Turkmenistan,,,,Turkmenistan,,0,,,,,,,,,,,,,0
17073,3425,dup_NationalOrigin,199,Uganda,Uganda,,,,Uganda,,0,,,,,,,,,,,,,0
17074,3425,dup_NationalOrigin,200,Ukraine,Ukraine,,,,Ukraine,,0,,,,,,,,,,,,,0
17075,3425,dup_NationalOrigin,201,UnitedArabEmirates,United Arab Emirates,,,,UnitedArabEmirates,,0,,,,,,,,,,,,,0
17076,3425,dup_NationalOrigin,202,UnitedKingdom,United Kingdom,,,,UnitedKingdom,,0,,,,,,,,,,,,,0
17077,3425,dup_NationalOrigin,204,Uruguay,Uruguay,,,,Uruguay,,0,,,,,,,,,,,,,0
17078,3425,dup_NationalOrigin,205,Uzbekistan,Uzbekistan,,,,Uzbekistan,,0,,,,,,,,,,,,,0
17079,3425,dup_NationalOrigin,206,Vanuatu,Vanuatu,,,,Vanuatu,,0,,,,,,,,,,,,,0
17080,3425,dup_NationalOrigin,207,Venezuela,Venezuela,,,,Venezuela,,0,,,,,,,,,,,,,0
17081,3425,dup_NationalOrigin,208,Vietnam,Vietnam,,,,Vietnam,,0,,,,,,,,,,,,,0
17082,3425,dup_NationalOrigin,209,VirginIslands(US),Virgin Islands (U.S.),,,,VirginIslands(US),,0,,,,,,,,,,,,,0
17083,3425,dup_NationalOrigin,210,WestBankandGaza,West Bank and Gaza,,,,WestBankandGaza,,0,,,,,,,,,,,,,0
17084,3425,dup_NationalOrigin,211,YemenRep,"Yemen, Rep.",,,,YemenRep,,0,,,,,,,,,,,,,0
17085,3425,dup_NationalOrigin,212,YugoslaviaFR(Serbia_Montenegro),"Yugoslavia, FR (Serbia/Montenegro)",,,,YugoslaviaFR(Serbia_Montenegro),,0,,,,,,,,,,,,,0
17086,3425,dup_NationalOrigin,213,Zambia,Zambia,,,,Zambia,,0,,,,,,,,,,,,,0
17087,3425,dup_NationalOrigin,214,Zimbabwe,Zimbabwe,,,,Zimbabwe,,0,,,,,,,,,,,,,0
17088,3425,dup_NationalOrigin,140,NativeAmerican,Native American,,,,NativeAmerican,,0,,,,,,,,,,,,,0
17089,3425,dup_NationalOrigin,4,Afghanistan,Afghanistan,,,,Afghanistan,,0,text,,,,,,,,,,,,0
17090,3425,dup_NationalOrigin,3,---------------,---------------,,,,---------------,,0,text,,,,,,,,,,,,0
17091,3425,dup_NationalOrigin,174,SlovakRepublic,Slovak Republic,,,,SlovakRepublic,,0,,,,,,,,,,,,,0
17092,3425,dup_NationalOrigin,175,Slovenia,Slovenia,,,,Slovenia,,0,,,,,,,,,,,,,0
17093,3425,dup_NationalOrigin,176,SolomonIslands,Solomon Islands,,,,SolomonIslands,,0,,,,,,,,,,,,,0
17094,3425,dup_NationalOrigin,177,Somalia,Somalia,,,,Somalia,,0,,,,,,,,,,,,,0
17095,3425,dup_NationalOrigin,178,SouthAfrica,South Africa,,,,SouthAfrica,,0,,,,,,,,,,,,,0
17096,3425,dup_NationalOrigin,5,Albania,Albania,,,,Albania,,0,,,,,,,,,,,,,0
17097,3425,dup_NationalOrigin,6,Algeria,Algeria,,,,Algeria,,0,,,,,,,,,,,,,0
17098,3425,dup_NationalOrigin,7,AmericanSamoa,American Samoa,,,,AmericanSamoa,,0,,,,,,,,,,,,,0
17099,3425,dup_NationalOrigin,8,Andorra,Andorra,,,,Andorra,,0,,,,,,,,,,,,,0
17100,3425,dup_NationalOrigin,9,Angola,Angola,,,,Angola,,0,,,,,,,,,,,,,0
17101,3425,dup_NationalOrigin,10,AntiguaandBarbuda,Antigua and Barbuda,,,,AntiguaandBarbuda,,0,,,,,,,,,,,,,0
17102,3425,dup_NationalOrigin,11,Argentina,Argentina,,,,Argentina,,0,,,,,,,,,,,,,0
17103,3425,dup_NationalOrigin,12,Armenia,Armenia,,,,Armenia,,0,,,,,,,,,,,,,0
17104,3425,dup_NationalOrigin,13,Aruba,Aruba,,,,Aruba,,0,,,,,,,,,,,,,0
17105,3425,dup_NationalOrigin,14,Australia,Australia,,,,Australia,,0,,,,,,,,,,,,,0
17106,3425,dup_NationalOrigin,15,Austria,Austria,,,,Austria,,0,,,,,,,,,,,,,0
17107,3425,dup_NationalOrigin,133,Moldova,Moldova,,,,Moldova,,0,,,,,,,,,,,,,0
17108,3425,dup_NationalOrigin,134,Monaco,Monaco,,,,Monaco,,0,,,,,,,,,,,,,0
17109,3425,dup_NationalOrigin,195,TrinidadandTobago,Trinidad and Tobago,,,,TrinidadandTobago,,0,,,,,,,,,,,,,0
17110,3425,dup_NationalOrigin,196,Tunisia,Tunisia,,,,Tunisia,,0,,,,,,,,,,,,,0
17111,3425,dup_NationalOrigin,197,Turkey,Turkey,,,,Turkey,,0,,,,,,,,,,,,,0
17112,3426,dup_Religion,10,Christian - Churches of Christ ,,,,,,,0,,,,,,,,,,,,,0
17113,3426,dup_Religion,11,Christian - Congregational,,,,,,,0,,,,,,,,,,,,,0
17114,3426,dup_Religion,12,Christian - Episcopalian,,,,,,,0,,,,,,,,,,,,,0
17115,3426,dup_Religion,13,Christian - Jehovah's Witnesses ,,,,,,,0,,,,,,,,,,,,,0
17116,3426,dup_Religion,14,Christian - Judaism ,,,,,,,0,,,,,,,,,,,,,0
17117,3426,dup_Religion,15,Christian - Latter-day Saints/Mormon ,,,,,,,0,,,,,,,,,,,,,0
17118,3426,dup_Religion,16,Christian - Lutheran ,,,,,,,0,,,,,,,,,,,,,0
17119,3426,dup_Religion,17,Christian - Methodist ,,,,,,,0,,,,,,,,,,,,,0
17120,3426,dup_Religion,18,Christian - Other,,,,,,,0,,,,,,,,,,,,,0
17121,3426,dup_Religion,19,Christian - Pentecostal,,,,,,,0,,,,,,,,,,,,,0
17122,3426,dup_Religion,20,Christian - Presbyterian ,,,,,,,0,,,,,,,,,,,,,0
17123,3426,dup_Religion,21,Christian - United Church of Christ ,,,,,,,0,,,,,,,,,,,,,0
17124,3426,dup_Religion,22,Christian - Wesleyan ,,,,,,,0,,,,,,,,,,,,,0
17125,3426,dup_Religion,23,Deist ,,,,,,,0,,,,,,,,,,,,,0
17126,3426,dup_Religion,24,Eckankar,,,,,,,0,,,,,,,,,,,,,0
17127,3426,dup_Religion,25,Hinduism ,,,,,,,0,,,,,,,,,,,,,0
17128,3426,dup_Religion,26,Humanist ,,,,,,,0,,,,,,,,,,,,,0
17129,3426,dup_Religion,27,Islam ,,,,,,,0,,,,,,,,,,,,,0
17130,3426,dup_Religion,28,Judaism ,,,,,,,0,,,,,,,,,,,,,0
17131,3426,dup_Religion,29,Native American Religion ,,,,,,,0,,,,,,,,,,,,,0
17132,3426,dup_Religion,30,New Age ,,,,,,,0,,,,,,,,,,,,,0
17133,3426,dup_Religion,31,Nonreligious/Secular ,,,,,,,0,,,,,,,,,,,,,0
17134,3426,dup_Religion,32,Scientology ,,,,,,,0,,,,,,,,,,,,,0
17135,3426,dup_Religion,33,Sikhism ,,,,,,,0,,,,,,,,,,,,,0
17136,3426,dup_Religion,34,Spiritualist ,,,,,,,0,,,,,,,,,,,,,0
17137,3426,dup_Religion,35,Taoist ,,,,,,,0,,,,,,,,,,,,,0
17138,3426,dup_Religion,36,Unitarian Universalist ,,,,,,,0,,,,,,,,,,,,,0
17139,3426,dup_Religion,37,Wiccan/Pagan/Druid ,,,,,,,0,,,,,,,,,,,,,0
17140,3426,dup_Religion,38,Other,,,,,,,0,,,,,,,,,,,,,0
17141,3426,dup_Religion,1,Agnostic ,,,,,Agnostic ,,0,,,,,,,,,,,,,0
17142,3426,dup_Religion,2,Atheist ,,,,,,,0,,,,,,,,,,,,,0
17143,3426,dup_Religion,3,Baha'i ,,,,,,,0,,,,,,,,,,,,,0
17144,3426,dup_Religion,4,Buddhism ,,,,,,,0,,,,,,,,,,,,,0
17145,3426,dup_Religion,5,Christian - Anglican ,,,,,,,0,,,,,,,,,,,,,0
17146,3426,dup_Religion,6,Christian - Assemblies of God ,,,,,,,0,,,,,,,,,,,,,0
17147,3426,dup_Religion,7,Christian - Baptist ,,,,,,,0,,,,,,,,,,,,,0
17148,3426,dup_Religion,8,Christian - Catholic ,,,,,,,0,,,,,,,,,,,,,0
17149,3426,dup_Religion,9,Christian - Charismatic ,,,,,,,0,,,,,,,,,,,,,0
17150,3427,dup_Veteran,2,yes,yes,,,,yes,,0,,,,,,,,,,,,,0
17151,3427,dup_Veteran,1,no,no,,,,no,,0,text,,,,,,,,,,,,0
17152,3431,dup_AddressState,24,MS,,,,,,,0,,,,,,,,,,,,,0
17153,3431,dup_AddressState,23,MN,,,,,,,0,,,,,,,,,,,,,0
17154,3431,dup_AddressState,25,MO,,,,,,,0,,,,,,,,,,,,,0
17155,3431,dup_AddressState,26,MT,,,,,,,0,,,,,,,,,,,,,0
17156,3431,dup_AddressState,27,NE,,,,,,,0,,,,,,,,,,,,,0
17157,3431,dup_AddressState,14,IN,,,,,,,0,,,,,,,,,,,,,0
17158,3431,dup_AddressState,15,IA,,,,,,,0,,,,,,,,,,,,,0
17159,3431,dup_AddressState,16,KS,,,,,,,0,,,,,,,,,,,,,0
17160,3431,dup_AddressState,17,KY,,,,,,,0,,,,,,,,,,,,,0
17161,3431,dup_AddressState,18,LA,,,,,,,0,,,,,,,,,,,,,0
17162,3431,dup_AddressState,19,ME,,,,,,,0,,,,,,,,,,,,,0
17163,3431,dup_AddressState,20,ME,,,,,,,0,,,,,,,,,,,,,0
17164,3431,dup_AddressState,21,MA,,,,,,,0,,,,,,,,,,,,,0
17165,3431,dup_AddressState,22,MI,,,,,,,0,,,,,,,,,,,,,0
17166,3431,dup_AddressState,28,NV,,,,,,,0,,,,,,,,,,,,,0
17167,3431,dup_AddressState,29,NH,,,,,,,0,,,,,,,,,,,,,0
17168,3431,dup_AddressState,30,NJ,,,,,,,0,,,,,,,,,,,,,0
17169,3431,dup_AddressState,31,NM,,,,,,,0,,,,,,,,,,,,,0
17170,3431,dup_AddressState,32,NY,,,,,,,0,,,,,,,,,,,,,0
17172,3431,dup_AddressState,34,ND,,,,,,,0,,,,,,,,,,,,,0
17173,3431,dup_AddressState,35,OH,,,,,,,0,,,,,,,,,,,,,0
17174,3431,dup_AddressState,36,OK,,,,,,,0,,,,,,,,,,,,,0
17175,3431,dup_AddressState,37,OR,,,,,,,0,,,,,,,,,,,,,0
17176,3431,dup_AddressState,38,PA,,,,,,,0,,,,,,,,,,,,,0
17177,3431,dup_AddressState,39,RI,,,,,,,0,,,,,,,,,,,,,0
17178,3431,dup_AddressState,40,SC,,,,,,,0,,,,,,,,,,,,,0
17179,3431,dup_AddressState,41,SD,,,,,,,0,,,,,,,,,,,,,0
17180,3431,dup_AddressState,42,TN,,,,,,,0,,,,,,,,,,,,,0
17181,3431,dup_AddressState,43,TX,,,,,,,0,,,,,,,,,,,,,0
17183,3431,dup_AddressState,45,VT,,,,,,,0,,,,,,,,,,,,,0
17184,3431,dup_AddressState,46,VA,,,,,,,0,,,,,,,,,,,,,0
17185,3431,dup_AddressState,47,WA,,,,,,,0,,,,,,,,,,,,,0
17186,3431,dup_AddressState,48,DC,,,,,,,0,,,,,,,,,,,,,0
17187,3431,dup_AddressState,49,WV,,,,,,,0,,,,,,,,,,,,,0
17188,3431,dup_AddressState,50,WI,,,,,,,0,,,,,,,,,,,,,0
17189,3431,dup_AddressState,51,WY,,,,,,,0,,,,,,,,,,,,,0
17190,3431,dup_AddressState,1,AL,,,,,,,0,,,,,,,,,,,,,0
17191,3431,dup_AddressState,2,AK,,,,,,,0,,,,,,,,,,,,,0
17192,3431,dup_AddressState,3,AZ,,,,,,,0,,,,,,,,,,,,,0
17193,3431,dup_AddressState,4,AR,,,,,,,0,,,,,,,,,,,,,0
17194,3431,dup_AddressState,5,CA,,,,,,,0,,,,,,,,,,,,,0
17195,3431,dup_AddressState,6,CO,,,,,,,0,,,,,,,,,,,,,0
17196,3431,dup_AddressState,7,CT,,,,,,,0,,,,,,,,,,,,,0
17197,3431,dup_AddressState,8,DE,,,,,,,0,,,,,,,,,,,,,0
17198,3431,dup_AddressState,9,FL,,,,,,,0,,,,,,,,,,,,,0
17199,3431,dup_AddressState,10,GA,,,,,,,0,,,,,,,,,,,,,0
17200,3431,dup_AddressState,11,HI,,,,,,,0,,,,,,,,,,,,,0
17201,3431,dup_AddressState,12,ID,,,,,,,0,,,,,,,,,,,,,0
17202,3431,dup_AddressState,13,IL,,,,,,,0,,,,,,,,,,,,,0
17203,3434,dup_numberOfWitnesses,1,2,2,,,,2,,0,text,,,,,,,,,,,,0
17204,3434,dup_numberOfWitnesses,2,3,3,,,,3,,0,text,,,,,,,,,,,,0
17205,3434,dup_numberOfWitnesses,3,4,4,,,,4,,0,text,,,,,,,,,,,,0
17206,3434,dup_numberOfWitnesses,4,5,5,,,,5,,0,text,,,,,,,,,,,,0
17207,3434,dup_numberOfWitnesses,5,6,6,,,,6,,0,text,,,,,,,,,,,,0
17208,3434,dup_numberOfWitnesses,0,1,1,,,,1,,0,text,,,,,,,,,,,,0
17209,3435,dup_numberOfWitnesses,1,2,2,,,,2,,0,text,,,,,,,,,,,,0
17210,3435,dup_numberOfWitnesses,2,3,3,,,,3,,0,text,,,,,,,,,,,,0
17211,3435,dup_numberOfWitnesses,3,4,4,,,,4,,0,text,,,,,,,,,,,,0
17212,3435,dup_numberOfWitnesses,4,5,5,,,,5,,0,text,,,,,,,,,,,,0
17213,3435,dup_numberOfWitnesses,5,6,6,,,,6,,0,text,,,,,,,,,,,,0
17214,3435,dup_numberOfWitnesses,0,1,1,,,,1,,0,text,,,,,,,,,,,,0
17215,3436,dup_numberOfWitnesses,1,2,2,,,,2,,0,text,,,,,,,,,,,,0
17216,3436,dup_numberOfWitnesses,2,3,3,,,,3,,0,text,,,,,,,,,,,,0
17217,3436,dup_numberOfWitnesses,3,4,4,,,,4,,0,text,,,,,,,,,,,,0
17218,3436,dup_numberOfWitnesses,4,5,5,,,,5,,0,text,,,,,,,,,,,,0
17219,3436,dup_numberOfWitnesses,5,6,6,,,,6,,0,text,,,,,,,,,,,,0
17220,3436,dup_numberOfWitnesses,0,1,1,,,,1,,0,text,,,,,,,,,,,,0
17221,3437,dup_numberOfWitnesses,1,2,2,,,,2,,0,text,,,,,,,,,,,,0
17222,3437,dup_numberOfWitnesses,2,3,3,,,,3,,0,text,,,,,,,,,,,,0
17223,3437,dup_numberOfWitnesses,3,4,4,,,,4,,0,text,,,,,,,,,,,,0
17224,3437,dup_numberOfWitnesses,4,5,5,,,,5,,0,text,,,,,,,,,,,,0
17225,3437,dup_numberOfWitnesses,5,6,6,,,,6,,0,text,,,,,,,,,,,,0
17226,3437,dup_numberOfWitnesses,0,1,1,,,,1,,0,text,,,,,,,,,,,,0
17227,3438,dup_numberOfWitnesses,1,2,2,,,,2,,0,text,,,,,,,,,,,,0
17228,3438,dup_numberOfWitnesses,2,3,3,,,,3,,0,text,,,,,,,,,,,,0
17229,3438,dup_numberOfWitnesses,3,4,4,,,,4,,0,text,,,,,,,,,,,,0
17230,3438,dup_numberOfWitnesses,4,5,5,,,,5,,0,text,,,,,,,,,,,,0
17231,3438,dup_numberOfWitnesses,5,6,6,,,,6,,0,text,,,,,,,,,,,,0
17232,3438,dup_numberOfWitnesses,0,1,1,,,,1,,0,text,,,,,,,,,,,,0
17233,3439,dup_numberOfWitnesses,1,2,2,,,,2,,0,text,,,,,,,,,,,,0
17234,3439,dup_numberOfWitnesses,2,3,3,,,,3,,0,text,,,,,,,,,,,,0
17235,3439,dup_numberOfWitnesses,3,4,4,,,,4,,0,text,,,,,,,,,,,,0
17236,3439,dup_numberOfWitnesses,4,5,5,,,,5,,0,text,,,,,,,,,,,,0
17237,3439,dup_numberOfWitnesses,5,6,6,,,,6,,0,text,,,,,,,,,,,,0
17238,3439,dup_numberOfWitnesses,0,1,1,,,,1,,0,text,,,,,,,,,,,,0
17245,3441,dup_numberOfWitnesses,1,2,2,,,,2,,0,text,,,,,,,,,,,,0
17246,3441,dup_numberOfWitnesses,2,3,3,,,,3,,0,text,,,,,,,,,,,,0
17247,3441,dup_numberOfWitnesses,3,4,4,,,,4,,0,text,,,,,,,,,,,,0
17248,3441,dup_numberOfWitnesses,4,5,5,,,,5,,0,text,,,,,,,,,,,,0
17249,3441,dup_numberOfWitnesses,5,6,6,,,,6,,0,text,,,,,,,,,,,,0
17250,3441,dup_numberOfWitnesses,0,1,1,,,,1,,0,text,,,,,,,,,,,,0
17251,3442,dup_numberOfWitnesses,1,2,2,,,,2,,0,text,,,,,,,,,,,,0
17252,3442,dup_numberOfWitnesses,2,3,3,,,,3,,0,text,,,,,,,,,,,,0
17253,3442,dup_numberOfWitnesses,3,4,4,,,,4,,0,text,,,,,,,,,,,,0
17254,3442,dup_numberOfWitnesses,4,5,5,,,,5,,0,text,,,,,,,,,,,,0
17255,3442,dup_numberOfWitnesses,5,6,6,,,,6,,0,text,,,,,,,,,,,,0
17256,3442,dup_numberOfWitnesses,0,1,1,,,,1,,0,text,,,,,,,,,,,,0
17257,3443,dup_numberOfWitnesses,1,2,2,,,,2,,0,text,,,,,,,,,,,,0
17258,3443,dup_numberOfWitnesses,2,3,3,,,,3,,0,text,,,,,,,,,,,,0
17259,3443,dup_numberOfWitnesses,3,4,4,,,,4,,0,text,,,,,,,,,,,,0
17260,3443,dup_numberOfWitnesses,4,5,5,,,,5,,0,text,,,,,,,,,,,,0
17261,3443,dup_numberOfWitnesses,5,6,6,,,,6,,0,text,,,,,,,,,,,,0
17262,3443,dup_numberOfWitnesses,0,1,1,,,,1,,0,text,,,,,,,,,,,,0
