id,question_id,question_field,option_order,option_name,option_label,option_label_es,option_text,option_text_es,option_value,option_datatype,option_textdata_size,option_textdata_type,option_label_link,option_help_bubble,option_help_bubble_es,option_help_parenting,option_help_parenting_es,option_help_legal,option_help_legal_es,option_help_code,option_help_code_es,option_label_pt,option_text_pt,option_show_label
6547,1583,state_select,4,Arkansas,Arkansas,Arkansas,,,AR,,,,,,,,,,,,,,,
6548,1583,state_select,5,California,California,California,,,CA,,,,,,,,,,,,,,,
6549,1583,state_select,6,Colorado,Colorado,Colorado,,,CO,,,,,,,,,,,,,,,
6550,1583,state_select,7,Connecticut,Connecticut,Connecticut,,,CT,,,,,,,,,,,,,,,
6551,1583,state_select,8,Delaware,Delaware,Delaware,,,DE,,,,,,,,,,,,,,,
6552,1583,state_select,9,Florida,Florida,Florida,,,FL,,,,,,,,,,,,,,,
6553,1583,state_select,10,Georgia,Georgia,Georgia,,,GA,,,,,,,,,,,,,,,
6554,1583,state_select,11,Hawaii,Hawaii,Hawaii,,,HI,,,,,,,,,,,,,,,
6555,1583,state_select,12,Idaho,Idaho,Idaho,,,ID,,,,,,,,,,,,,,,
6556,1583,state_select,13,Illinois,Illinois,Illinois,,,IL,,,,,,,,,,,,,,,
6557,1583,state_select,14,Indiana,Indiana,Indiana,,,IN,,,,,,,,,,,,,,,
6558,1583,state_select,15,Iowa,Iowa,Iowa,,,IA,,,,,,,,,,,,,,,
6559,1583,state_select,16,Kansas,Kansas,Kansas,,,KS,,,,,,,,,,,,,,,
6560,1583,state_select,17,Kentucky,Kentucky,Kentucky,,,KY,,,,,,,,,,,,,,,
6561,1583,state_select,18,Louisiana,Louisiana,Louisiana,,,LA,,,,,,,,,,,,,,,
6562,1583,state_select,19,Maine,Maine,Maine,,,ME,,,,,,,,,,,,,,,
6563,1583,state_select,20,Maryland,Maryland,Maryland,,,MD,,,,,,,,,,,,,,,
6564,1583,state_select,21,Massachusetts,Massachusetts,Massachusetts,,,MA,,,,,,,,,,,,,,,
6565,1583,state_select,22,Michigan,Michigan,Michigan,,,MI,,,,,,,,,,,,,,,
6566,1583,state_select,23,Minnesota,Minnesota,Minnesota,,,MN,,,,,,,,,,,,,,,
6567,1583,state_select,24,Mississippi,Mississippi,Mississippi,,,MS,,,,,,,,,,,,,,,
6568,1583,state_select,25,Missouri,Missouri,Missouri,,,MO,,,,,,,,,,,,,,,
6569,1583,state_select,26,Montana,Montana,Montana,,,MT,,,,,,,,,,,,,,,
6570,1583,state_select,27,Nebraska,Nebraska,Nebraska,,,NE,,,,,,,,,,,,,,,
6578,1583,state_select,35,Ohio,Ohio,Ohio,,,OH,,,,,,,,,,,,,,,
6579,1583,state_select,36,Oklahoma,Oklahoma,Oklahoma,,,OK,,,,,,,,,,,,,,,
6585,1583,state_select,42,Tennessee,Tennessee,Tennessee,,,TN,,,,,,,,,,,,,,,
6586,1583,state_select,43,Texas,Texas,Texas,,,TX,,,,,,,,,,,,,,,
6587,1583,state_select,44,Utah,Utah,Utah,,,UT,,,,,,,,,,,,,,,
6588,1583,state_select,45,Vermont,Vermont,Vermont,,,VT,,,,,,,,,,,,,,,
6589,1583,state_select,46,Virginia,Virginia,Virginia,,,VA,,,,,,,,,,,,,,,
6590,1583,state_select,47,Washington,Washington,Washington,,,WA,,,,,,,,,,,,,,,
6593,1583,state_select,50,Wisconsin,Wisconsin,Wisconsin,,,WI,,,,,,,,,,,,,,,
6594,1583,state_select,51,Wyoming,Wyoming,Wyoming,,,WY,,,,,,,,,,,,,,,
10131,2440,dup_Nationality,173,Solomon Islands,,,,,,,0,,,,,,,,,,,,,
10132,2440,dup_Nationality,174,Somalia,,,,,,,0,,,,,,,,,,,,,
10133,2440,dup_Nationality,175,South Africa,,,,,,,0,,,,,,,,,,,,,
10134,2440,dup_Nationality,176,Spain,,,,,,,0,,,,,,,,,,,,,
10135,2440,dup_Nationality,177,Sri Lanka,,,,,,,0,,,,,,,,,,,,,
10136,2440,dup_Nationality,178,St. Kitts and Nevis,,,,,,,0,,,,,,,,,,,,,
10137,2440,dup_Nationality,179,St. Lucia,,,,,,,0,,,,,,,,,,,,,
10138,2440,dup_Nationality,180,St. Vincent and the Grenadines,,,,,,,0,,,,,,,,,,,,,
10139,2440,dup_Nationality,181,Sudan,,,,,,,0,,,,,,,,,,,,,
10140,2440,dup_Nationality,182,Suriname,,,,,,,0,,,,,,,,,,,,,
10141,2440,dup_Nationality,183,Swaziland,,,,,,,0,,,,,,,,,,,,,
10142,2440,dup_Nationality,184,Sweden,,,,,,,0,,,,,,,,,,,,,
10143,2440,dup_Nationality,185,Switzerland,,,,,,,0,,,,,,,,,,,,,
10144,2440,dup_Nationality,186,Syrian Arab Republic,,,,,,,0,,,,,,,,,,,,,
10145,2440,dup_Nationality,187,Tajikistan,,,,,,,0,,,,,,,,,,,,,
10146,2440,dup_Nationality,188,Tanzania,,,,,,,0,,,,,,,,,,,,,
10147,2440,dup_Nationality,189,Thailand,,,,,,,0,,,,,,,,,,,,,
10148,2440,dup_Nationality,190,Togo,,,,,,,0,,,,,,,,,,,,,
10149,2440,dup_Nationality,191,Tonga,,,,,,,0,,,,,,,,,,,,,
10150,2440,dup_Nationality,192,Trinidad and Tobago,,,,,,,0,,,,,,,,,,,,,
10151,2440,dup_Nationality,193,Tunisia,,,,,,,0,,,,,,,,,,,,,
10152,2440,dup_Nationality,194,Turkey,,,,,,,0,,,,,,,,,,,,,
10153,2440,dup_Nationality,195,Turkmenistan,,,,,,,0,,,,,,,,,,,,,
10154,2440,dup_Nationality,196,Uganda,,,,,,,0,,,,,,,,,,,,,
10155,2440,dup_Nationality,197,Ukraine,,,,,,,0,,,,,,,,,,,,,
10156,2440,dup_Nationality,198,United Arab Emirates,,,,,,,0,,,,,,,,,,,,,
10157,2440,dup_Nationality,199,United Kingdom,,,,,,,0,,,,,,,,,,,,,
10158,2440,dup_Nationality,202,Uzbekistan,,,,,,,0,,,,,,,,,,,,,
10159,2440,dup_Nationality,203,Vanuatu,,,,,,,0,,,,,,,,,,,,,
10160,2440,dup_Nationality,204,Venezuela,,,,,,,0,,,,,,,,,,,,,
10161,2440,dup_Nationality,205,Vietnam,,,,,,,0,,,,,,,,,,,,,
10162,2440,dup_Nationality,206,Virgin Islands (U.S.),,,,,,,0,,,,,,,,,,,,,
10163,2440,dup_Nationality,207,West Bank and Gaza,,,,,,,0,,,,,,,,,,,,,
10164,2440,dup_Nationality,208,"Yemen, Rep.",,,,,,,0,,,,,,,,,,,,,
10165,2440,dup_Nationality,209,"Yugoslavia, FR (Serbia/Montenegro)",,,,,,,0,,,,,,,,,,,,,
10166,2440,dup_Nationality,210,Zambia,,,,,,,0,,,,,,,,,,,,,
10167,2440,dup_Nationality,211,Zimbabwe,,,,,,,0,,,,,,,,,,,,,
10168,2440,dup_Nationality,1,Mexico,,,,,Mexico,,0,,,,,,,,,,,,,
10169,2440,dup_Nationality,63,Ethiopia,,,,,,,0,,,,,,,,,,,,,
10170,2440,dup_Nationality,64,Faeroe Islands,,,,,,,0,,,,,,,,,,,,,
10171,2440,dup_Nationality,65,Fiji,,,,,,,0,,,,,,,,,,,,,
10172,2440,dup_Nationality,66,Finland,,,,,,,0,,,,,,,,,,,,,
10173,2440,dup_Nationality,67,France,,,,,,,0,,,,,,,,,,,,,
10174,2440,dup_Nationality,68,French Guiana,,,,,,,0,,,,,,,,,,,,,
10175,2440,dup_Nationality,69,French Polynesia,,,,,,,0,,,,,,,,,,,,,
10176,2440,dup_Nationality,70,Gabon,,,,,,,0,,,,,,,,,,,,,
10177,2440,dup_Nationality,71,"Gambia, The",,,,,,,0,,,,,,,,,,,,,
10178,2440,dup_Nationality,73,Germany,,,,,,,0,,,,,,,,,,,,,
10408,2458,timeFrequency,4,monthly,monthly,,,,monthly,,0,text,,,,,,,,,,,,
10409,2458,timeFrequency,5,quarterly,quarterly,,,,quarterly,,0,text,,,,,,,,,,,,
10411,2458,timeFrequency,6,annually,annually,,,,annually,,0,text,,,,,,,,,,,,
12350,2664,clothingWinter,24,jacket,jacket,,,,jacket,,0,text,,,,,,,,,,,,
10558,2476,dup_numberOfMedications,7,7,7,,,,7,,0,,,,,,,,,,,,,
12378,2664,clothingWinter,23,overcoat,overcoat,,,,overcoat,,0,text,,,,,,,,,,,,
10424,2462,typePhysical,0,pushing,pushing,,,,pushing,,0,text,,,,,,,,,,,,
10412,2458,timeFrequency,3,triWeekly,tri-weekly,,every third week,,triWeekly,,0,text,,,,,,,,,,,,
10559,2476,dup_numberOfMedications,6,6,6,,,,6,,0,,,,,,,,,,,,,
12351,2664,clothingWinter,26,capHat,cap/hat,,,,capHat,,0,text,,,,,,,,,,,,
12379,2664,clothingWinter,27,scarf,scarf,,,,scarf,,0,text,,,,,,,,,,,,
12380,2664,clothingWinter,28,glovesMittens,gloves/mittens,,,,glovesMittens,,0,text,,,,,,,,,,,,
10413,2458,timeFrequency,7,other,other,,,,other,,12,text,,,,,,,,,,,,
12381,2664,clothingWinter,29,snowBoots,snow boots,,,,snowBoots,,0,text,,,,,,,,,,,,
10560,2476,dup_numberOfMedications,5,5,5,,,,5,,0,,,,,,,,,,,,,
10426,2462,typePhysical,2,scratching,scratching,,,,scratching,,0,text,,,,,,,,,,,,
10561,2476,dup_numberOfMedications,4,4,4,,,,4,,0,,,,,,,,,,,,,
10562,2476,dup_numberOfMedications,3,3,3,,,,3,,0,,,,,,,,,,,,,
10427,2462,typePhysical,3,slapping,slapping,,,,slapping,,0,text,,,,,,,,,,,,
10563,2476,dup_numberOfMedications,2,2,2,,,,2,,0,,,,,,,,,,,,,
10564,2476,dup_numberOfMedications,1,1,1,,,,1,,0,,,,,,,,,,,,,
10567,2464,typePhysicalP2-P1,12,other,other,,,,other,,15,text,,,,,,,,,,,,
10565,2462,typePhysicalP1-P2,10,burning,burning,,,,burning,,0,text,,,,,,,,,,,,
10443,2464,dup_typePhysicalP1-P2,11,throwingThings,throwing things,,,,throwingThings,,0,text,,,,,,,,,,,,
10429,2462,typePhysical,5,punchingClosedFist,punching-closed fist,,,,punchingClosedFist,,0,text,,,,,,,,,,,,
10569,2478,typeP1-child,1,yes,yes,yes,,,yes,,,,,,,,,,,,,,,
10428,2462,typePhysical,4,punchingOpenFist,punching-open fist,,,,punchingOpenFist,,0,text,,,,,,,,,,,,
10570,2478,typeP1-child,2,no,no,no,,,no,,,,,,,,,,,,,,,
10473,2468,typeEmotionalP1-P2,0,nameCalling,name calling,,,,nameCalling,,0,text,,,,,,,,,,,,
10430,2462,typePhysical,6,choking,choking,,,,choking,,0,text,,,,,,,,,,,,
10566,2464,typePhysicalP2-P1,10,burning,burning,,,,burning,,0,text,,,,,,,,,,,,
10568,2462,typePhysicalP1-P2,12,other,other,,,,other,,15,text,,,,,,,,,,,,
10431,2462,typePhysical,7,biting,biting,,,,biting,,0,text,,,,,,,,,,,,
10474,2468,typeEmotionalP1-P2,1,takeAwayChildren,take away children,,,,takeAwayChildren,,0,text,,,,,,,,,,,,
10508,2470,dup_dup_typeEmotionalP1-P2,0,nameCalling,name calling,,,,nameCalling,,0,text,,,,,,,,,,,,
10509,2470,dup_dup_typeEmotionalP1-P2,1,takeAwayChildren,take away children,,,,takeAwayChildren,,0,text,,,,,,,,,,,,
10475,2468,typeEmotionalP1-P2,2,publicHumiliation,public humiliation,,,,publicHumiliation,,0,text,,,,,,,,,,,,
10510,2470,dup_dup_typeEmotionalP1-P2,2,publicHumiliation,public humiliation,,,,publicHumiliation,,0,text,,,,,,,,,,,,
10511,2470,dup_dup_typeEmotionalP1-P2,4,accountForMoney,account for money,,,,accountForMoney,,0,text,,,,,,,,,,,,
10512,2470,dup_dup_typeEmotionalP1-P2,5,accountForTime,account for time,,,,accountForTime,,0,text,,,,,,,,,,,,
10513,2470,dup_dup_typeEmotionalP1-P2,13,abusePets,abuse pets,,,,abusePets,,0,text,,,,,,,,,,,,
10514,2470,dup_dup_typeEmotionalP1-P2,14,preventWorking,prevent working,,,,preventWorking,,0,text,,,,,,,,,,,,
10515,2470,dup_dup_typeEmotionalP1-P2,11,accuseOfInfidelity,accuse of infidelity,,,,accuseOfInfidelity,,0,text,,,,,,,,,,,,
10516,2470,dup_dup_typeEmotionalP1-P2,12,abuseChildren,abuse children,,,,abuseChildren,,0,text,,,,,,,,,,,,
10517,2470,dup_dup_typeEmotionalP1-P2,6,alwaysBlamed,always blamed,,,,alwaysBlamed,,0,text,,,,,,,,,,,,
10610,2487,dup_numberOfEmotionall,11,11,11,,,,11,,0,,,,,,,,,,,,,
10611,2487,dup_numberOfEmotionall,10,10,10,,,,10,,0,,,,,,,,,,,,,
10612,2487,dup_numberOfEmotionall,9,9,9,,,,9,,0,,,,,,,,,,,,,
10518,2470,dup_dup_typeEmotionalP1-P2,15,preventSchooling,prevent schooling,,,,preventSchooling,,0,text,,,,,,,,,,,,
10519,2470,dup_dup_typeEmotionalP1-P2,16,preventFamilyContact,prevent family contact,,,,preventFamilyContact,,0,text,,,,,,,,,,,,
10520,2470,dup_dup_typeEmotionalP1-P2,17,preventFriendContact,prevent friend contact,,,,preventFriendContact,,0,text,,,,,,,,,,,,
10521,2470,dup_dup_typeEmotionalP1-P2,9,restrictContact,restrict contact,,,,restrictContact,,0,text,,,,,,,,,,,,
10522,2470,dup_dup_typeEmotionalP1-P2,10,withholdInformation,withhold information,,,,withholdInformation,,0,text,,,,,,,,,,,,
10523,2470,dup_dup_typeEmotionalP1-P2,3,privateHumiliation,private humiliation,,,,privateHumiliation,,0,text,,,,,,,,,,,,
10571,2479,dup_typeP1-child,1,yes,yes,,,,yes,,0,,,,,,,,,,,,,
10525,2471,dup_petsP1,1,yes,yes,,,,yes,,0,,,,,,,,,,,,,
10526,2471,dup_petsP1,2,no,no,,,,no,,0,,,,,,,,,,,,,
10572,2479,dup_typeP1-child,2,no,no,,,,no,,0,,,,,,,,,,,,,
10573,2481,dup_numberOfPhysical,16,16,16,,,,16,,0,,,,,,,,,,,,,
10574,2481,dup_numberOfPhysical,15,15,15,,,,15,,0,,,,,,,,,,,,,
10524,2470,dup_dup_typeEmotionalP1-P2,18,other,other,,,,other,,15,text,,,,,,,,,,,,
10575,2481,dup_numberOfPhysical,14,14,14,,,,14,,0,,,,,,,,,,,,,
10576,2481,dup_numberOfPhysical,13,13,13,,,,13,,0,,,,,,,,,,,,,
10577,2481,dup_numberOfPhysical,12,12,12,,,,12,,0,,,,,,,,,,,,,
10578,2481,dup_numberOfPhysical,11,11,11,,,,11,,0,,,,,,,,,,,,,
10579,2481,dup_numberOfPhysical,10,10,10,,,,10,,0,,,,,,,,,,,,,
10580,2481,dup_numberOfPhysical,9,9,9,,,,9,,0,,,,,,,,,,,,,
10581,2481,dup_numberOfPhysical,8,8,8,,,,8,,0,,,,,,,,,,,,,
10582,2481,dup_numberOfPhysical,7,7,7,,,,7,,0,,,,,,,,,,,,,
10583,2481,dup_numberOfPhysical,6,6,6,,,,6,,0,,,,,,,,,,,,,
10584,2481,dup_numberOfPhysical,5,5,5,,,,5,,0,,,,,,,,,,,,,
10585,2481,dup_numberOfPhysical,4,4,4,,,,4,,0,,,,,,,,,,,,,
10586,2481,dup_numberOfPhysical,3,3,3,,,,3,,0,,,,,,,,,,,,,
10587,2481,dup_numberOfPhysical,2,2,2,,,,2,,0,,,,,,,,,,,,,
10588,2481,dup_numberOfPhysical,1,1,1,,,,1,,0,,,,,,,,,,,,,
10613,2487,dup_numberOfEmotionall,8,8,8,,,,8,,0,,,,,,,,,,,,,
10614,2487,dup_numberOfEmotionall,7,7,7,,,,7,,0,,,,,,,,,,,,,
10615,2487,dup_numberOfEmotionall,6,6,6,,,,6,,0,,,,,,,,,,,,,
10616,2487,dup_numberOfEmotionall,5,5,5,,,,5,,0,,,,,,,,,,,,,
10617,2487,dup_numberOfEmotionall,4,4,4,,,,4,,0,,,,,,,,,,,,,
10618,2487,dup_numberOfEmotionall,3,3,3,,,,3,,0,,,,,,,,,,,,,
10619,2487,dup_numberOfEmotionall,2,2,2,,,,2,,0,,,,,,,,,,,,,
10620,2487,dup_numberOfEmotionall,1,1,1,,,,1,,0,,,,,,,,,,,,,
10728,2508,dup_relationshipType,17,domesticPartnersAndStillLiveTogether,domestic partners and still live together,,,,domesticPartnersAndStillLiveTogether,,0,,,declaration on file,,,,,,"CALIFORNIA CODES\nFAMILY.CODE\nSECTION 298-298.5\n\n\n\n\n298.  (a) The Secretary of State shall prepare forms entitled\n""Declaration of Domestic Partnership"" and ""Notice of Termination of\nDomestic Partnership"" to meet the requirements of this division.\nThese forms shall require the signature and seal of an acknowledgment\nby a notary public to be binding and valid.\n   (b) (1) The Secretary of State shall distribute these forms to\neach county clerk.  These forms shall be available to the public at\nthe office of the Secretary of State and each county clerk.\n   (2) The Secretary of State shall, by regulation, establish fees\nfor the actual costs of processing each of these forms, and shall\ncharge these fees to persons filing the forms.\n   (c) The Declaration of Domestic Partnership shall require each\nperson who wants to become a domestic partner to (1) state that he or\nshe meets the requirements of Section 297 at the time the form is\nsigned, (2) provide a mailing address, (3) sign the form with a\ndeclaration that representations made therein are true, correct, and\ncontain no material omissions of fact to the best knowledge and\nbelief of the applicant, and (4) have a notary public acknowledge his\nor her signature.  Both partners' signatures shall be affixed to one\nDeclaration of Domestic Partnership form, which form shall then be\ntransmitted to the Secretary of State according to the instructions\nprovided on the form.  Violations of this subdivision are punishable\nas a misdemeanor.\n\n\n\n298.  (a) The Secretary of State shall prepare forms entitled\n""Declaration of Domestic Partnership"" and ""Notice of Termination of\nDomestic Partnership"" to meet the requirements of this division.\nThese forms shall require the signature and seal of an acknowledgment\nby a notary public to be binding and valid.\n   (b) (1) The Secretary of State shall distribute these forms to\neach county clerk.  These forms shall be available to the public at\nthe office of the Secretary of State and each county clerk.\n   (2) The Secretary of State shall, by regulation, establish fees\nfor the actual costs of processing each of these forms, and the cost\nfor preparing and sending the mailings and notices required pursuant\nto Section 299.3, and shall charge these fees to persons filing the\nforms.\n   (c) The Declaration of Domestic Partnership shall require each\nperson who wants to become a domestic partner to (1) state that he or\nshe meets the requirements of Section 297 at the time the form is\nsigned, (2) provide a mailing address, (3) state that he or she\nconsents to the jurisdiction of the Superior Courts of California for\nthe purpose of a proceeding to obtain a judgment of dissolution or\nnullity of the domestic partnership or for legal separation of\npartners in the domestic partnership, or for any other proceeding\nrelated to the partners' rights and obligations, even if one or both\npartners ceases to be a resident of, or to maintain a domicile in,\nthis state, (4) sign the form with a declaration that representations\nmade therein are true, correct, and contain no material omissions of\nfact to the best knowledge and belief of the applicant, and (5) have\na notary public acknowledge his or her signature.  Both partners'\nsignatures shall be affixed to one Declaration of Domestic\nPartnership form, which form shall then be transmitted to the\nSecretary of State according to the instructions provided on the\nform.  Filing an intentionally and materially false Declaration of\nDomestic Partnership shall be punishable as a misdemeanor.\n\n\n\n298.5.  (a) Two persons desiring to become domestic partners may\ncomplete and file a Declaration of Domestic Partnership with the\nSecretary of State.\n   (b) The Secretary of State shall register the Declaration of\nDomestic Partnership in a registry for those partnerships, and shall\nreturn a copy of the registered form to the domestic partners at the\naddress provided by the domestic partners as their common residence.\n\n   (c) No person who has filed a Declaration of Domestic Partnership\nmay file a new Declaration of Domestic Partnership until at least six\nmonths after the date that a Notice of Termination of Domestic\nPartnership was filed with the Secretary of State pursuant to\nsubdivision (b) of Section 299 in connection with the termination of\nthe most recent domestic partnership.  This prohibition does not\napply if the previous domestic partnership ended because one of the\npartners died or married.\n\n\n\n298.5.  (a) Two persons desiring to become domestic partners may\ncomplete and file a Declaration of Domestic Partnership with the\nSecretary of State.\n   (b) The Secretary of State shall register the Declaration of\nDomestic Partnership in a registry for those partnerships, and shall\nreturn a copy of the registered form and a Certificate of Registered\nDomestic Partnership to the domestic partners at the mailing address\nprovided by the domestic partners.\n   (c) No person who has filed a Declaration of Domestic Partnership\nmay file a new Declaration of Domestic Partnership or enter a civil\nmarriage with someone other than their registered domestic partner\nunless the most recent domestic partnership has been terminated or a\nfinal judgment of dissolution or nullity of the most recent domestic\npartnership has been entered.  This prohibition does not apply if the\nprevious domestic partnership ended because one of the partners\ndied.\n",,,,
10729,2508,dup_relationshipType,12,neverMarriedAndStillLiveTogether,never married and still live together,,,,neverMarriedAndStillLiveTogether,,0,,,,,,,,,,,,,
10713,2505,incomeP1,1,lessThan500,less than $500,,,,lessThan500,,0,text,,,,,,,,,,,,
10778,2514,dup_educationLevelP1,3,Associates,Associates,,,,Associates,,0,text,,,,,,,,,,,,
10977,2577,dup_attorneyHired,3,HeSheHasAnAttorney,He/She has an attorney,,,,HeSheHasAnAttorney,,0,text,,,,,,,,,,,,
10487,2468,typeEmotionalP1-P2,4,accountForMoney,account for money,,,,accountForMoney,,0,text,,,,,,,,,,,,
10488,2468,typeEmotionalP1-P2,5,accountForTime,account for time,,,,accountForTime,,0,text,,,,,,,,,,,,
10480,2468,typeEmotionalP1-P2,13,abusePets,abuse pets,,,,abusePets,,0,text,,,,,,,,,,,,
10481,2468,typeEmotionalP1-P2,14,preventWorking,prevent working,,,,preventWorking,,0,text,,,,,,,,,,,,
11006,2583,referralFee,2,no,no,no,,,no,,,,,,,,,,,,,,,
10478,2468,typeEmotionalP1-P2,11,accuseOfInfidelity,accuse of infidelity,,,,accuseOfInfidelity,,0,text,,,,,,,,,,,,
10479,2468,typeEmotionalP1-P2,12,abuseChildren,abuse children,,,,abuseChildren,,0,text,,,,,,,,,,,,
10489,2468,typeEmotionalP1-P2,6,alwaysBlamed,always blamed,,,,alwaysBlamed,,0,text,,,,,,,,,,,,
10714,2505,incomeP1,7,over3500,"over $3,500",,,,over3500,,0,text,,,,,,,,,,,,
10482,2468,typeEmotionalP1-P2,15,preventSchooling,prevent schooling,,,,preventSchooling,,0,text,,,,,,,,,,,,
10483,2468,typeEmotionalP1-P2,16,preventFamilyContact,prevent family contact,,,,preventFamilyContact,,0,text,,,,,,,,,,,,
10484,2468,typeEmotionalP1-P2,17,preventFriendContact,prevent friend contact,,,,preventFriendContact,,0,text,,,,,,,,,,,,
10476,2468,typeEmotionalP1-P2,9,restrictContact,restrict contact,,,,restrictContact,,0,text,,,,,,,,,,,,
10477,2468,typeEmotionalP1-P2,10,withholdInformation,withhold information,,,,withholdInformation,,0,text,,,,,,,,,,,,
7881,601,datingContactChildUnsupervised,4,afterMonth,after month,,,,afterMonth,,2,text,,,,,,,,,,,,
10485,2468,typeEmotionalP1-P2,3,privateHumiliation,private humiliation,,,,privateHumiliation,,0,text,,,,,,,,,,,,
10730,2508,dup_relationshipType,16,domesticPartnersAndNoLongerLiveTogether,domestic partners and no longer live together,,,,domesticPartnersAndNoLongerLiveTogether,,0,text,,declaration on file,,,,,,"CALIFORNIA CODES\nFAMILY.CODE\nSECTION 298-298.5\n\n\n\n\n298.  (a) The Secretary of State shall prepare forms entitled\n""Declaration of Domestic Partnership"" and ""Notice of Termination of\nDomestic Partnership"" to meet the requirements of this division.\nThese forms shall require the signature and seal of an acknowledgment\nby a notary public to be binding and valid.\n   (b) (1) The Secretary of State shall distribute these forms to\neach county clerk.  These forms shall be available to the public at\nthe office of the Secretary of State and each county clerk.\n   (2) The Secretary of State shall, by regulation, establish fees\nfor the actual costs of processing each of these forms, and shall\ncharge these fees to persons filing the forms.\n   (c) The Declaration of Domestic Partnership shall require each\nperson who wants to become a domestic partner to (1) state that he or\nshe meets the requirements of Section 297 at the time the form is\nsigned, (2) provide a mailing address, (3) sign the form with a\ndeclaration that representations made therein are true, correct, and\ncontain no material omissions of fact to the best knowledge and\nbelief of the applicant, and (4) have a notary public acknowledge his\nor her signature.  Both partners' signatures shall be affixed to one\nDeclaration of Domestic Partnership form, which form shall then be\ntransmitted to the Secretary of State according to the instructions\nprovided on the form.  Violations of this subdivision are punishable\nas a misdemeanor.\n\n\n\n298.  (a) The Secretary of State shall prepare forms entitled\n""Declaration of Domestic Partnership"" and ""Notice of Termination of\nDomestic Partnership"" to meet the requirements of this division.\nThese forms shall require the signature and seal of an acknowledgment\nby a notary public to be binding and valid.\n   (b) (1) The Secretary of State shall distribute these forms to\neach county clerk.  These forms shall be available to the public at\nthe office of the Secretary of State and each county clerk.\n   (2) The Secretary of State shall, by regulation, establish fees\nfor the actual costs of processing each of these forms, and the cost\nfor preparing and sending the mailings and notices required pursuant\nto Section 299.3, and shall charge these fees to persons filing the\nforms.\n   (c) The Declaration of Domestic Partnership shall require each\nperson who wants to become a domestic partner to (1) state that he or\nshe meets the requirements of Section 297 at the time the form is\nsigned, (2) provide a mailing address, (3) state that he or she\nconsents to the jurisdiction of the Superior Courts of California for\nthe purpose of a proceeding to obtain a judgment of dissolution or\nnullity of the domestic partnership or for legal separation of\npartners in the domestic partnership, or for any other proceeding\nrelated to the partners' rights and obligations, even if one or both\npartners ceases to be a resident of, or to maintain a domicile in,\nthis state, (4) sign the form with a declaration that representations\nmade therein are true, correct, and contain no material omissions of\nfact to the best knowledge and belief of the applicant, and (5) have\na notary public acknowledge his or her signature.  Both partners'\nsignatures shall be affixed to one Declaration of Domestic\nPartnership form, which form shall then be transmitted to the\nSecretary of State according to the instructions provided on the\nform.  Filing an intentionally and materially false Declaration of\nDomestic Partnership shall be punishable as a misdemeanor.\n\n\n\n298.5.  (a) Two persons desiring to become domestic partners may\ncomplete and file a Declaration of Domestic Partnership with the\nSecretary of State.\n   (b) The Secretary of State shall register the Declaration of\nDomestic Partnership in a registry for those partnerships, and shall\nreturn a copy of the registered form to the domestic partners at the\naddress provided by the domestic partners as their common residence.\n\n   (c) No person who has filed a Declaration of Domestic Partnership\nmay file a new Declaration of Domestic Partnership until at least six\nmonths after the date that a Notice of Termination of Domestic\nPartnership was filed with the Secretary of State pursuant to\nsubdivision (b) of Section 299 in connection with the termination of\nthe most recent domestic partnership.  This prohibition does not\napply if the previous domestic partnership ended because one of the\npartners died or married.\n\n\n\n298.5.  (a) Two persons desiring to become domestic partners may\ncomplete and file a Declaration of Domestic Partnership with the\nSecretary of State.\n   (b) The Secretary of State shall register the Declaration of\nDomestic Partnership in a registry for those partnerships, and shall\nreturn a copy of the registered form and a Certificate of Registered\nDomestic Partnership to the domestic partners at the mailing address\nprovided by the domestic partners.\n   (c) No person who has filed a Declaration of Domestic Partnership\nmay file a new Declaration of Domestic Partnership or enter a civil\nmarriage with someone other than their registered domestic partner\nunless the most recent domestic partnership has been terminated or a\nfinal judgment of dissolution or nullity of the most recent domestic\npartnership has been entered.  This prohibition does not apply if the\nprevious domestic partnership ended because one of the partners\ndied.\n",,,,
10731,2508,dup_relationshipType,13,neverMarriedAndNeverLivedTogether,never married and never lived together,,,,neverMarriedAndNeverLivedTogether,,0,,,,,,,,,,,,,
10490,2468,typeEmotionalP1-P2,18,other,other,,,,other,,15,text,,,,,,,,,,,,
10837,2526,dup_holidayMemorial,0,[[field [[field Parent_FirstName (1) ]]]],[[field [[field Parent_FirstName (1) ]],,,,[[field [[field Parent_FirstName (1) ]]]],,0,text,,,,,,,,,,,,
10667,2493,conflicts,1,childSupport,child support,,,,childSupport,,0,text,,,,,,,,,,,,
10715,2505,incomeP1,8,over4000,"over $4,000",,,,over4000,,0,text,,,,,,,,,,,,
10838,2526,dup_holidayMemorial,2,alternate,alternate,,,,alternate,,0,text,,,,,,,,,,,,
10732,2508,dup_relationshipType,4,marriedAndNoLongerLiveTogether,married and no longer live together,,,,married and no longer live together,,0,text,,,,,,,,,,,,
10733,2508,dup_relationshipType,9,marriedAndNeverLivedTogether,married and never lived together,,,,marriedAndNeverLivedTogether,,0,,,,,,,,,,,,,
10839,2527,dup_holidayJuly4th,0,[[field [[field Parent_FirstName (1) ]]]],[[field [[field Parent_FirstName (1) ]],,,,[[field [[field Parent_FirstName (1) ]]]],,0,text,,,,,,,,,,,,
